13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
13	6	5	5
